customer_id,signup_date,age_group,location,segment,churn_flag,churn_date,plan_type,plan_price,contract_duration,discount_applied,last_login_date,total_logins,avg_session_duration,features_used_count,payment_status,last_payment_date,outstanding_balance,total_spent,random_notes,survey_response,timestamp
26342,2023-01-02 13:00:00,18-25,New York,Individual,0,,Premium,49.99,Annual,5,2023-03-15 13:00:00,420,47.31,11,Successful,2023-04-14 13:00:00,492.45,649.87,NA,Satisfied,2019-01-19 07:01:00
26343,2023-01-02 14:00:00,46-55,Los Angeles,Student,0,,Basic,19.99,Monthly,5,2023-02-01 14:00:00,240,37.67,2,Successful,2023-11-26 14:00:00,178.13,79.96,,Very Dissatisfied,2019-01-19 07:02:00
26344,2023-01-02 15:00:00,56+,New York,Student,0,,Standard,29.99,Monthly,5,2023-01-10 15:00:00,363,14.31,17,Successful,2023-09-05 15:00:00,246.92,47984.0,,Very Dissatisfied,2019-01-19 07:03:00
26345,2023-01-02 16:00:00,18-25,Chicago,Individual,0,,Premium,49.99,Annual,20,2024-04-12 16:00:00,216,42.25,17,Successful,2023-03-17 16:00:00,327.17,1599.68,NA,Neutral,2019-01-19 07:04:00
26346,2023-01-02 17:00:00,26-35,Houston,Student,0,,Standard,99.99,Monthly,10,2023-09-06 17:00:00,322,48.6,12,Successful,2024-05-04 17:00:00,293.58,899.91,Customer called support,Neutral,2019-01-19 07:05:00
26347,2023-01-02 18:00:00,36-45,Chicago,Corporate,0,,Premium,49.99,Monthly,20,2023-01-20 18:00:00,366,21.03,16,Successful,2023-12-01 18:00:00,29.09,1099.78,Test data,Satisfied,2019-01-19 07:06:00
26348,2023-01-02 19:00:00,36-45,Chicago,Individual,0,,Basic,19.99,Monthly,20,2023-12-18 19:00:00,451,34.17,7,Successful,2024-01-26 19:00:00,208.4,519.74,Test data,Very Dissatisfied,2019-01-19 07:07:00
26349,2023-01-02 20:00:00,18-25,Chicago,Student,0,,Enterprise,29.99,Annual,20,2023-08-29 20:00:00,266,24.47,1,Successful,2023-07-22 00:00:00,148.92,239.92,NA,Very Satisfied,2019-01-19 07:08:00
26350,2023-01-02 21:00:00,46-55,Miami,Corporate,0,,Basic,19.99,Monthly,0,2023-12-28 21:00:00,426,48.85,3,Successful,2023-03-21 21:00:00,376.7,99.95,Feedback given,Very Satisfied,2019-01-19 07:09:00
26351,2023-01-02 22:00:00,18-25,New York,Individual,0,,Premium,49.99,Annual,20,2023-01-04 22:00:00,486,52.8,6,Successful,2023-07-05 22:00:00,306.23,399.92,Customer called support,Very Dissatisfied,2019-01-19 07:10:00
26352,2023-01-02 23:00:00,26-35,Los Angeles,Student,0,,Business,29.99,Monthly,5,2023-02-10 23:00:00,170,18.95,5,Successful,2023-08-18 23:00:00,32.92,239.92,Test data,Satisfied,2019-01-19 07:11:00
26353,2023-01-03 00:00:00,56+,Miami,Individual,1,2023-10-25 00:00:00,Enterprise,99.99,Annual,0,2023-06-10 00:00:00,421,23.65,17,Successful,2023-02-20 00:00:00,368.3,1799.82,NA,Very Dissatisfied,2019-01-19 07:12:00
26354,2023-01-03 01:00:00,46-55,New York,Student,0,,Enterprise,19.99,Monthly,20,2024-01-29 01:00:00,46,26.08,12,Successful,2023-09-11 01:00:00,316.29,559.72,Test data,Neutral,2019-01-19 07:13:00
26355,2023-01-03 02:00:00,56+,Chicago,Student,0,,Premium,9.99,Monthly,0,2024-05-12 02:00:00,291,23.7,2,Successful,2024-05-09 02:00:00,150.29,289.71,Test data,Neutral,2019-01-19 07:14:00
26356,2023-01-03 03:00:00,36-45,New York,Individual,0,,Enterprise,99.99,Annual,10,2023-05-04 03:00:00,347,56.42,7,Successful,2023-08-01 03:00:00,65.03,3099.69,NA,Very Satisfied,2019-01-19 07:15:00
26357,2023-01-03 04:00:00,56+,Miami,Corporate,0,,Basic,99.99,Monthly,20,2023-10-15 04:00:00,126,18.79,14,Successful,2023-03-26 04:00:00,162.24,799.92,,Satisfied,2019-01-19 07:16:00
26358,2023-01-03 05:00:00,26-35,New York,Student,0,,Standard,99.99,Annual,0,2023-02-12 05:00:00,306,53.21,11,Successful,2023-11-18 05:00:00,15.11,199.98,,Very Satisfied,2019-01-19 07:17:00
26359,2023-01-03 06:00:00,46-55,Los Angeles,Individual,0,,Enterprise,19.99,Annual,0,2024-02-07 06:00:00,493,16.99,17,Successful,2023-04-18 06:00:00,58.77,99.95,Test data,Dissatisfied,2019-01-19 07:18:00
26360,2023-01-03 07:00:00,36-45,Miami,Individual,0,,Basic,29.99,Monthly,0,2024-02-23 07:00:00,162,6.87,8,Failed,2024-05-04 07:00:00,318.71,899.7,Test data,Very Dissatisfied,2019-01-19 07:19:00
26361,2023-01-03 08:00:00,46-55,Chicago,Corporate,0,,Enterprise,9.99,Monthly,20,2023-11-07 08:00:00,297,28.12,2,Successful,2023-08-21 08:00:00,102.15,29.97,Customer called support,Neutral,2019-01-19 07:20:00
26362,2023-01-03 09:00:00,18-25,Houston,Corporate,0,,Premium,49.99,Annual,15,2024-01-16 09:00:00,236,41.82,8,Failed,2023-05-16 09:00:00,435.08,1699.66,Customer called support,Very Dissatisfied,2019-01-19 07:21:00
26363,2023-01-03 10:00:00,18-25,Los Angeles,Student,0,,Basic,49.99,Annual,20,2023-02-13 10:00:00,454,9.48,7,Successful,2024-03-08 10:00:00,298.2,749.85,Test data,Neutral,2019-01-19 07:22:00
26364,2023-01-03 11:00:00,26-35,Los Angeles,Corporate,0,,Business,29.99,Annual,20,2023-09-22 11:00:00,322,35.62,12,Failed,2023-05-20 11:00:00,362.47,59.98,,Dissatisfied,2019-01-19 07:23:00
26365,2023-01-03 12:00:00,18-25,Miami,Individual,0,,Enterprise,29.99,Annual,5,2023-09-05 12:00:00,295,9.11,2,Successful,2024-01-03 12:00:00,454.47,899.7,Feedback given,Very Satisfied,2019-01-19 07:24:00
26366,2023-01-03 13:00:00,56+,Miami,Student,0,,Premium,19.99,Monthly,0,2024-01-14 13:00:00,239,16.6,13,Successful,2023-12-25 13:00:00,202.71,559.72,Customer called support,Neutral,2019-01-19 07:25:00
26367,2023-01-03 14:00:00,56+,New York,Student,0,,Basic,99.99,Annual,20,2023-10-16 14:00:00,21,5.93,18,Successful,2023-09-23 14:00:00,356.81,699.93,NA,Very Dissatisfied,2019-01-19 07:26:00
26368,2023-01-03 15:00:00,26-35,Miami,Corporate,0,,Standard,19.99,Annual,15,2023-04-12 15:00:00,269,33.21,17,Successful,2024-01-17 15:00:00,367.86,459.77,Feedback given,Very Dissatisfied,2019-01-19 07:27:00
26369,2023-01-03 16:00:00,56+,New York,Student,0,,Enterprise,49.99,Annual,15,2024-01-02 16:00:00,298,58.11,2,Successful,2023-12-01 16:00:00,487.29,549.89,NA,Dissatisfied,2019-01-19 07:28:00
26370,2023-01-03 17:00:00,26-35,Los Angeles,Student,0,,Business,29.99,Monthly,20,2024-04-29 17:00:00,88,59.67,13,Successful,2023-11-08 17:00:00,49.68,179.94,Feedback given,Dissatisfied,2019-01-19 07:29:00
26371,2023-01-03 18:00:00,46-55,Miami,Individual,0,,Standard,29.99,Annual,15,2024-01-03 18:00:00,468,46.81,10,Successful,2023-08-13 18:00:00,204.74,179.94,,Satisfied,2019-01-19 07:30:00
26372,2023-01-03 19:00:00,56+,Houston,Student,0,,Premium,99.99,Annual,5,2023-01-09 19:00:00,179,37.14,4,Successful,2023-02-04 19:00:00,40.83,3099.69,NA,Very Dissatisfied,2019-01-19 07:31:00
26373,2023-01-03 20:00:00,56+,Chicago,Student,0,,Standard,99.99,Monthly,0,2023-06-08 20:00:00,408,12.97,18,Successful,2023-07-18 20:00:00,479.81,2599.74,,Very Dissatisfied,2019-01-19 07:32:00
26374,2023-01-03 21:00:00,36-45,Chicago,Individual,0,,Business,9.99,Annual,5,2023-10-18 21:00:00,75,9.31,19,Successful,2024-07-21 00:00:00,174.62,159.84,Customer called support,Very Dissatisfied,2019-01-19 07:33:00
26375,2023-01-03 22:00:00,56+,Miami,Individual,1,2023-03-09 22:00:00,Enterprise,49.99,Monthly,15,2023-09-06 22:00:00,6,12.09,3,Successful,2023-01-23 22:00:00,175.04,749.85,NA,Neutral,2019-01-19 07:34:00
26376,2023-01-03 23:00:00,56+,Houston,Student,0,,Premium,29.99,Annual,0,2024-03-22 23:00:00,99,5.13,6,Successful,2024-02-12 23:00:00,33.71,1019.66,,Dissatisfied,2019-01-19 07:35:00
26377,2023-01-04 00:00:00,56+,Los Angeles,Corporate,0,,Basic,19.99,Monthly,5,2023-10-08 00:00:00,405,18.81,1,Successful,2024-05-10 00:00:00,292.57,59.97,Customer called support,Very Dissatisfied,2019-01-19 07:36:00
26378,2023-01-04 01:00:00,36-45,Los Angeles,Student,0,,Premium,29.99,Monthly,0,2023-10-02 01:00:00,124,57.53,11,Failed,2023-01-09 00:00:00,443.55,359.88,Test data,Neutral,2019-01-19 07:37:00
26379,2023-01-04 02:00:00,56+,New York,Student,0,,Premium,9.99,Monthly,10,2023-08-02 02:00:00,251,40.79,9,Successful,2024-03-04 02:00:00,306.1,129.87,Test data,Very Dissatisfied,2019-01-19 07:38:00
26380,2023-01-04 03:00:00,18-25,Los Angeles,Individual,0,,Standard,9.99,Annual,0,2023-01-19 03:00:00,245,23.5,16,Successful,2023-07-27 03:00:00,161.06,189.81,Test data,Satisfied,2019-01-19 07:39:00
26381,2023-01-04 04:00:00,56+,Miami,Corporate,1,2023-07-29 04:00:00,Premiumm,9.99,Annual,15,2023-12-02 04:00:00,213,16.47,6,Successful,2023-09-25 04:00:00,57.97,199.8,Customer called support,Dissatisfied,2019-01-19 07:40:00
26382,2023-01-04 05:00:00,56+,Houston,Corporate,0,,Basic,49.99,Annual,15,2024-02-14 05:00:00,384,54.27,12,Successful,2023-08-18 05:00:00,437.1,129974.0,Test data,Neutral,2019-01-19 07:41:00
26383,2023-01-04 06:00:00,18-25,Houston,Student,0,,Premium,99.99,Monthly,15,2023-02-02 06:00:00,82,14.33,6,Successful,2023-01-17 06:00:00,495.98,2499.75,Customer called support,Neutral,2019-01-19 07:42:00
26384,2023-01-04 07:00:00,56+,New York,Individual,0,,Standard,19.99,Monthly,5,2024-01-08 07:00:00,391,40.75,4,Successful,2024-02-29 07:00:00,231.23,299.85,Test data,Satisfied,2019-01-19 07:43:00
26385,2023-01-04 08:00:00,36-45,Los Angeles,Corporate,1,2023-11-19 08:00:00,Basic,9.99,Monthly,10,2024-02-23 08:00:00,376,31.15,15,Successful,2023-10-28 08:00:00,381.82,189.81,NA,Satisfied,2019-01-19 07:44:00
26386,2023-01-04 09:00:00,56+,New York,Student,0,,Premiumm,29.99,Monthly,20,2023-05-08 09:00:00,358,19.24,5,Successful,2023-04-15 09:00:00,73.14,38987.0,Test data,Very Dissatisfied,2019-01-19 07:45:00
26387,2023-01-04 10:00:00,46-55,Houston,Individual,0,,Enterprise,19.99,Annual,5,2023-10-07 10:00:00,273,34.99,17,Failed,2023-05-02 10:00:00,20.23,79.96,Test data,Very Dissatisfied,2019-01-19 07:46:00
26388,2023-01-04 11:00:00,26-35,Los Angeles,Student,0,,Business,9.99,Monthly,20,2023-11-16 11:00:00,283,39.87,17,Successful,2023-04-24 11:00:00,308.52,139.86,NA,Neutral,2019-01-19 07:47:00
26389,2023-01-04 12:00:00,18-25,Chicago,Corporate,0,,Business,19.99,Monthly,15,2023-06-20 12:00:00,284,46.69,11,Successful,2024-03-16 12:00:00,233.67,179.91,,Satisfied,2019-01-19 07:48:00
26390,2023-01-04 13:00:00,36-45,Miami,Individual,0,,Basic,49.99,Monthly,0,2023-02-07 13:00:00,438,35.0,3,Successful,2023-02-22 13:00:00,371.68,154969.0,Feedback given,Very Satisfied,2019-01-19 07:49:00
26391,2023-01-04 14:00:00,56+,Miami,Student,0,,Premium,29.99,Annual,10,2023-04-19 14:00:00,380,29.47,5,Successful,2023-06-25 14:00:00,129.87,449.85,,Very Satisfied,2019-01-19 07:50:00
26392,2023-01-04 15:00:00,46-55,Miami,Student,0,,Premiumm,9.99,Annual,0,2024-04-04 15:00:00,437,18.73,12,Successful,2023-09-11 15:00:00,189.95,19.98,Test data,Neutral,2019-01-19 07:51:00
26393,2023-01-04 16:00:00,56+,Miami,Corporate,0,,Basic,49.99,Annual,10,2023-09-13 16:00:00,225,45.54,6,Successful,2023-04-12 16:00:00,171.29,249.95,,Neutral,2019-01-19 07:52:00
26394,2023-01-04 17:00:00,36-45,New York,Corporate,0,,Premium,19.99,Annual,15,2024-04-05 17:00:00,416,23.03,5,Successful,2024-10-31 00:00:00,416.4,499.75,Test data,Dissatisfied,2019-01-19 07:53:00
26395,2023-01-04 18:00:00,56+,Los Angeles,Corporate,1,2023-11-07 18:00:00,Enterprise,9.99,Annual,15,2023-09-08 18:00:00,410,14.64,9,Successful,2023-01-01 00:00:00,122.42,49.95,NA,Neutral,2019-01-19 07:54:00
26396,2023-01-04 19:00:00,46-55,Houston,Individual,0,,Premium,29.99,Annual,10,2023-06-30 19:00:00,61,42.95,4,Successful,2023-12-28 19:00:00,275.08,719.76,Feedback given,Dissatisfied,2019-01-19 07:55:00
26397,2023-01-04 20:00:00,56+,Miami,Corporate,1,2023-04-09 20:00:00,Enterprise,49.99,Monthly,15,2024-02-23 20:00:00,439,25.7,15,Successful,2023-12-15 20:00:00,261.04,1449.71,Feedback given,Neutral,2019-01-19 07:56:00
26398,2023-01-04 21:00:00,36-45,New York,Student,0,,Basic,29.99,Annual,0,2023-09-26 21:00:00,156,47.49,11,Failed,2024-01-10 21:00:00,169.95,839.72,NA,Dissatisfied,2019-01-19 07:57:00
26399,2023-01-04 22:00:00,36-45,New York,Student,0,,Business,99.99,Monthly,15,2024-03-21 22:00:00,32,5.58,7,Successful,2023-11-15 22:00:00,315.71,2699.73,Test data,Satisfied,2019-01-19 07:58:00
26400,2023-01-04 23:00:00,46-55,New York,Corporate,0,,Premium,19.99,Monthly,0,2024-05-07 23:00:00,124,59.46,16,Successful,2023-10-27 23:00:00,422.45,679.66,Test data,Satisfied,2019-01-19 07:59:00
26401,2023-01-05 00:00:00,26-35,Miami,Corporate,0,,Enterprise,49.99,Monthly,20,2023-12-28 00:00:00,287,52.63,1,Successful,2023-10-22 00:00:00,498.37,749.85,,Very Satisfied,2019-01-19 08:00:00
26402,2023-01-05 01:00:00,18-25,Miami,Individual,0,,Standard,49.99,Annual,10,2023-07-28 01:00:00,467,24.53,10,Successful,2024-02-21 01:00:00,476.05,999.8,Customer called support,Very Dissatisfied,2019-01-19 08:01:00
26403,2023-01-05 02:00:00,36-45,Chicago,Individual,0,,Business,49.99,Annual,10,2023-07-09 02:00:00,68,7.6,1,Successful,2023-04-08 02:00:00,369.55,399.92,Feedback given,Neutral,2019-01-19 08:02:00
26404,2023-01-05 03:00:00,46-55,Chicago,Corporate,0,,Business,29.99,Monthly,10,2023-03-20 03:00:00,454,24.51,7,Successful,2023-02-21 03:00:00,148.87,389.87,Feedback given,Very Dissatisfied,2019-01-19 08:03:00
26405,2023-01-05 04:00:00,46-55,New York,Individual,0,,Standard,49.99,Annual,0,2023-07-24 04:00:00,48,37.8,15,Successful,2023-12-09 04:00:00,403.23,1399.72,Test data,Neutral,2019-01-19 08:04:00
26406,2023-01-05 05:00:00,46-55,Miami,Student,1,2023-04-26 05:00:00,Standard,99.99,Annual,0,2023-12-06 05:00:00,130,11.26,7,Successful,2023-06-08 05:00:00,143.01,1599.84,Feedback given,Very Dissatisfied,2019-01-19 08:05:00
26407,2023-01-05 06:00:00,18-25,Los Angeles,Corporate,0,,Business,29.99,Annual,5,2023-07-09 06:00:00,164,33.13,13,Successful,2024-09-14 00:00:00,436.6,749.75,,Very Dissatisfied,2019-01-19 08:06:00
26408,2023-01-05 07:00:00,36-45,Los Angeles,Individual,0,,Basic,9.99,Annual,15,2023-06-09 07:00:00,357,45.97,18,Successful,2023-09-14 07:00:00,185.52,289.71,Customer called support,Very Satisfied,2019-01-19 08:07:00
26409,2023-01-05 08:00:00,56+,Houston,Corporate,0,,Basic,19.99,Annual,15,2023-09-15 08:00:00,253,30.75,18,Successful,2023-12-23 08:00:00,141.16,159.92,Customer called support,Neutral,2019-01-19 08:08:00
26410,2023-01-05 09:00:00,36-45,Los Angeles,Individual,0,,Business,29.99,Annual,15,2023-08-16 09:00:00,306,37.8,4,Successful,2023-07-01 09:00:00,28.83,299.9,Feedback given,Very Dissatisfied,2019-01-19 08:09:00
26411,2023-01-05 10:00:00,36-45,Houston,Individual,0,,Premium,9.99,Annual,0,2023-03-23 10:00:00,407,10.02,3,Successful,2023-10-28 10:00:00,143.07,69.93,Test data,Satisfied,2019-01-19 08:10:00
26412,2023-01-05 11:00:00,56+,Houston,Corporate,1,2023-07-15 11:00:00,Premium,19.99,Annual,15,2023-06-14 11:00:00,459,42.82,12,Successful,2023-12-01 11:00:00,129.91,159.92,NA,Very Satisfied,2019-01-19 08:11:00
26413,2023-01-05 12:00:00,46-55,New York,Individual,0,,Standard,9.99,Annual,15,2024-04-03 12:00:00,127,16.9,2,Successful,2023-04-25 12:00:00,329.05,349.65,NA,Satisfied,2019-01-19 08:12:00
26414,2023-01-05 13:00:00,36-45,Miami,Corporate,0,,Standard,9.99,Annual,15,2023-12-09 13:00:00,400,50.13,9,Successful,2024-03-27 13:00:00,212.79,129.87,NA,Neutral,2019-01-19 08:13:00
26415,2023-01-05 14:00:00,36-45,New York,Student,0,,Premium,9.99,Monthly,5,2023-05-13 14:00:00,270,42.16,19,Successful,2023-09-13 14:00:00,269.99,339.66,NA,Satisfied,2019-01-19 08:14:00
26416,2023-01-05 15:00:00,26-35,Houston,Individual,0,,Enterprise,29.99,Monthly,15,2023-01-18 15:00:00,76,7.96,14,Successful,2023-04-16 15:00:00,302.38,779.74,NA,Neutral,2019-01-19 08:15:00
26417,2023-01-05 16:00:00,18-25,Chicago,Individual,0,,Basic,19.99,Monthly,5,2024-03-24 16:00:00,363,41.89,13,Successful,2024-01-24 16:00:00,214.54,399.8,NA,Very Satisfied,2019-01-19 08:16:00
26418,2023-01-05 17:00:00,26-35,Houston,Individual,0,,Business,29.99,Annual,15,2024-04-20 17:00:00,132,42.3,12,Successful,2023-07-17 17:00:00,465.17,299.9,,Satisfied,2019-01-19 08:17:00
26419,2023-01-05 18:00:00,36-45,Miami,Individual,0,,Enterprise,99.99,Annual,15,2023-10-04 18:00:00,429,12.31,12,Successful,2024-02-11 18:00:00,277.6,3199.68,Customer called support,Dissatisfied,2019-01-19 08:18:00
26420,2023-01-05 19:00:00,56+,New York,Individual,0,,Premium,29.99,Annual,15,2024-02-05 19:00:00,421,15.18,11,Failed,2023-04-01 19:00:00,120.57,989.67,Customer called support,Very Satisfied,2019-01-19 08:19:00
26421,2023-01-05 20:00:00,56+,Chicago,Corporate,1,2023-10-07 20:00:00,Standard,19.99,Annual,0,2023-06-26 20:00:00,485,11.98,18,Successful,2023-10-31 20:00:00,167.53,639.68,Test data,Neutral,2019-01-19 08:20:00
26422,2023-01-05 21:00:00,18-25,Chicago,Student,0,,Standard,19.99,Annual,20,2023-06-22 21:00:00,420,16.21,6,Successful,2024-04-24 21:00:00,282.04,699.65,,Neutral,2019-01-19 08:21:00
26423,2023-01-05 22:00:00,56+,Miami,Student,0,,Standard,19.99,Annual,5,2024-02-23 22:00:00,92,16.66,14,Successful,2023-01-25 22:00:00,40.34,539.73,Customer called support,Dissatisfied,2019-01-19 08:22:00
26424,2023-01-05 23:00:00,46-55,Houston,Individual,0,,Basic,49.99,Annual,10,2024-04-05 23:00:00,13,48.01,8,Successful,2023-12-05 23:00:00,33.47,1099.78,Test data,Satisfied,2019-01-19 08:23:00
26425,2023-01-06 00:00:00,18-25,Miami,Student,0,,Premium,29.99,Monthly,0,2024-03-13 00:00:00,225,5.26,17,Successful,2024-05-01 00:00:00,49.17,359.88,Feedback given,Very Satisfied,2019-01-19 08:24:00
26426,2023-01-06 01:00:00,56+,Houston,Corporate,0,,Business,29.99,Monthly,10,2023-12-30 01:00:00,210,29.7,3,Successful,2023-11-06 01:00:00,252.29,329.89,NA,Very Dissatisfied,2019-01-19 08:25:00
26427,2023-01-06 02:00:00,26-35,Miami,Student,0,,Enterprise,19.99,Monthly,15,2023-07-24 02:00:00,62,37.88,2,Successful,2023-11-09 02:00:00,435.7,399.8,Test data,Satisfied,2019-01-19 08:26:00
26428,2023-01-06 03:00:00,56+,Miami,Corporate,0,,Business,99.99,Monthly,10,2024-01-24 03:00:00,57,45.89,7,Successful,2024-04-30 03:00:00,410.8,799.92,Customer called support,Satisfied,2019-01-19 08:27:00
26429,2023-01-06 04:00:00,18-25,New York,Student,0,,Premium,9.99,Monthly,15,2023-09-06 04:00:00,278,22.42,2,Failed,2023-03-16 04:00:00,382.92,139.86,Feedback given,Satisfied,2019-01-19 08:28:00
26430,2023-01-06 05:00:00,36-45,Chicago,Individual,1,2023-11-15 05:00:00,Standard,49.99,Annual,0,2023-02-12 05:00:00,408,39.73,11,Successful,2023-06-25 05:00:00,442.32,499.9,NA,Very Satisfied,2019-01-19 08:29:00
26431,2023-01-06 06:00:00,18-25,Houston,Student,0,,Premiumm,9.99,Monthly,20,2023-10-15 06:00:00,29,53.16,10,Successful,2023-09-10 06:00:00,415.54,179.82,NA,Neutral,2019-01-19 08:30:00
26432,2023-01-06 07:00:00,46-55,Chicago,Individual,0,,Basic,49.99,Annual,20,2023-12-04 07:00:00,218,39.14,10,Successful,2023-08-07 07:00:00,14.46,1749.65,,Neutral,2019-01-19 08:31:00
26433,2023-01-06 08:00:00,26-35,Miami,Individual,0,,Business,9.99,Monthly,15,2024-01-23 08:00:00,471,5.07,6,Successful,2023-03-09 08:00:00,385.92,339.66,Customer called support,Very Satisfied,2019-01-19 08:32:00
26434,2023-01-06 09:00:00,56+,Los Angeles,Individual,0,,Premium,9.99,Annual,15,2024-01-30 09:00:00,392,9.06,1,Successful,2023-12-17 09:00:00,229.71,169.83,Customer called support,Very Dissatisfied,2019-01-19 08:33:00
26435,2023-01-06 10:00:00,46-55,Chicago,Individual,1,2023-06-18 10:00:00,Basic,9.99,Annual,15,2024-02-15 10:00:00,243,47.01,6,Successful,2023-05-09 10:00:00,437.51,349.65,Customer called support,Neutral,2019-01-19 08:34:00
26436,2023-01-06 11:00:00,36-45,Chicago,Corporate,0,,Basic,99.99,Monthly,15,2024-04-20 11:00:00,377,22.29,9,Successful,2023-09-16 11:00:00,310.69,499.95,,Very Satisfied,2019-01-19 08:35:00
26437,2023-01-06 12:00:00,46-55,Miami,Corporate,1,2023-04-11 12:00:00,Basic,49.99,Annual,20,2023-10-14 12:00:00,391,55.68,6,Failed,2024-05-01 12:00:00,72.92,1449.71,Test data,Neutral,2019-01-19 08:36:00
26438,2023-01-06 13:00:00,18-25,New York,Corporate,0,,Enterprise,49.99,Annual,10,2023-12-27 13:00:00,307,15.75,12,Successful,2023-10-08 13:00:00,461.98,1749.65,,Dissatisfied,2019-01-19 08:37:00
26439,2023-01-06 14:00:00,46-55,Houston,Student,0,,Premiumm,19.99,Monthly,5,2023-03-07 14:00:00,144,56.7,15,Successful,2023-02-19 14:00:00,312.06,59.97,Feedback given,Neutral,2019-01-19 08:38:00
26440,2023-01-06 15:00:00,46-55,New York,Individual,0,,Business,19.99,Annual,20,2024-01-23 15:00:00,218,41.44,9,Successful,2023-02-09 15:00:00,34.02,299.85,Feedback given,Very Dissatisfied,2019-01-19 08:39:00
26441,2023-01-06 16:00:00,56+,Chicago,Individual,0,,Basic,49.99,Monthly,10,2024-05-03 16:00:00,4,7.62,17,Successful,2023-03-31 16:00:00,430.14,499.9,Feedback given,Dissatisfied,2019-01-19 08:40:00
26442,2023-01-06 17:00:00,46-55,Chicago,Student,0,,Premium,19.99,Annual,0,2023-09-15 17:00:00,267,5.17,3,Successful,2024-01-13 17:00:00,497.69,39.98,Customer called support,Satisfied,2019-01-19 08:41:00
26443,2023-01-06 18:00:00,26-35,New York,Corporate,1,2023-05-05 18:00:00,Basic,29.99,Annual,10,2023-09-02 18:00:00,182,22.15,18,Successful,2023-03-09 18:00:00,432.57,149.95,Customer called support,Satisfied,2019-01-19 08:42:00
26444,2023-01-06 19:00:00,18-25,Miami,Student,0,,Standard,99.99,Monthly,15,2024-03-29 19:00:00,419,12.03,9,Successful,2024-04-24 19:00:00,211.43,899.91,Test data,Satisfied,2019-01-19 08:43:00
26445,2023-01-06 20:00:00,46-55,Chicago,Student,0,,Standard,99.99,Annual,5,2024-04-06 20:00:00,111,27.82,4,Successful,2023-06-25 20:00:00,376.63,1299.87,Customer called support,Neutral,2019-01-19 08:44:00
26446,2023-01-06 21:00:00,46-55,New York,Individual,0,,Business,29.99,Annual,5,2023-06-23 21:00:00,457,53.17,10,Successful,2023-07-02 21:00:00,212.01,539.82,Test data,Very Dissatisfied,2019-01-19 08:45:00
26447,2023-01-06 22:00:00,18-25,New York,Student,0,,Enterprise,19.99,Annual,5,2023-06-25 22:00:00,74,14.67,7,Successful,2024-01-03 22:00:00,318.2,499.75,,Very Dissatisfied,2019-01-19 08:46:00
26448,2023-01-06 23:00:00,18-25,Miami,Student,0,,Premium,19.99,Annual,20,2023-04-17 23:00:00,243,51.85,9,Successful,2023-10-11 23:00:00,400.6,339.83,Customer called support,Very Dissatisfied,2019-01-19 08:47:00
26449,2023-01-07 00:00:00,56+,Los Angeles,Corporate,0,,Enterprise,49.99,Monthly,20,2023-12-01 00:00:00,145,44.41,5,Successful,2023-02-25 00:00:00,181.97,1049.79,Customer called support,Very Dissatisfied,2019-01-19 08:48:00
26450,2023-01-07 01:00:00,36-45,Miami,Individual,0,,Basic,99.99,Annual,10,2023-04-30 01:00:00,135,15.66,17,Successful,2024-05-03 01:00:00,188.39,3499.65,,Dissatisfied,2019-01-19 08:49:00
26451,2023-01-07 02:00:00,18-25,Chicago,Individual,0,,Basic,9.99,Monthly,20,2024-01-14 02:00:00,465,31.29,9,Failed,2023-11-16 02:00:00,144.3,39.96,Feedback given,Very Satisfied,2019-01-19 08:50:00
